"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"CB","CBEADDITIONALINFO","DATFIRSTREFERENCEDATE","DATE",7,"N"
"CB","CBEADDITIONALINFO","CODADDITIONALINFOTYPECODE","VARCHAR2",8,"N"
"CB","CBEADDITIONALINFO","CODADDITIONALINFOCATEGORYCODE","VARCHAR2",8,"N"
"CB","CBEADDITIONALINFO","CODUSEROWNERCODE","VARCHAR2",32,"Y"
"CB","CBEADDITIONALINFO","CODBRANCHOWNERCODE","VARCHAR2",20,"Y"
"CB","CBEADDITIONALINFO","CODPROVIDEROWNERCODE","VARCHAR2",32,"N"
"CB","CBEADDITIONALINFO","UIDADDITIONALINFOID","RAW",16,"N"
"CB","CBEADDITIONALINFO","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEADDITIONALINFO","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEADDITIONALINFO","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEADDITIONALINFO","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEADDITIONALINFO","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEADDITIONALINFO","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEADDITIONALINFO","DATLASTREFERENCEDATE","DATE",7,"N"
"CB","CBEADDRESSES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEADDRESSES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEADDRESSES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEADDRESSES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEADDRESSES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEADDRESSES","FLGCURRENT","NUMBER",22,"N"
"CB","CBEADDRESSES","DATREFERENCEDATE","DATE",7,"Y"
"CB","CBEADDRESSES","DATOCCUPIEDSINCEDATE","DATE",7,"Y"
"CB","CBEADDRESSES","CODCOUNTRYCODE","VARCHAR2",8,"Y"
"CB","CBEADDRESSES","CODPOSTALCODE","VARCHAR2",24,"Y"
"CB","CBEADDRESSES","NAMREGIONNAME","VARCHAR2",8,"Y"
"CB","CBEADDRESSES","NAMDISTRICTNAME","VARCHAR2",12,"Y"
"CB","CBEADDRESSES","NAMCITYNAME","VARCHAR2",120,"Y"
"CB","CBEADDRESSES","NAMSTREETNAME","VARCHAR2",800,"Y"
"CB","CBEADDRESSES","NAMFULLADDRESSNAME","VARCHAR2",1200,"Y"
"CB","CBEADDRESSES","CODADDRESSTYPECODE","VARCHAR2",8,"N"
"CB","CBEADDRESSES","UIDSUBJECTID","RAW",16,"N"
"CB","CBEADDRESSES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEADDRESSES","UIDADDRESSID","RAW",16,"N"
"CB","CBEALERTPROFILES","UIDALERTPROFILEID","RAW",16,"N"
"CB","CBEALERTPROFILES","CODALERTSERVICECODE","VARCHAR2",8,"N"
"CB","CBEALERTPROFILES","CODPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBEALERTPROFILES","CODBRANCHCODE","VARCHAR2",20,"Y"
"CB","CBEALERTPROFILES","CODUSERCODE","VARCHAR2",32,"Y"
"CB","CBEALERTPROFILES","DATSTARTVALIDITYDATE","DATE",7,"N"
"CB","CBEALERTPROFILES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEALERTPROFILES","TXTPROFILEXML","CLOB",4000,"N"
"CB","CBEALERTPROFILES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEALERTPROFILES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEALERTPROFILES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEALERTPROFILES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEALERTPROFILES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEALERTPROFILES","DATENDVALIDITYDATE","DATE",7,"N"
"CB","CBEALERTS","UIDALERTPROFILEID","RAW",16,"Y"
"CB","CBEALERTS","CODRECIPIENTPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBEALERTS","CODRECIPIENTBRANCHCODE","VARCHAR2",20,"Y"
"CB","CBEALERTS","CODRECIPIENTUSERCODE","VARCHAR2",32,"Y"
"CB","CBEALERTS","CODSUBJECTCODE","VARCHAR2",60,"N"
"CB","CBEALERTS","CODCONTRACTCODE","VARCHAR2",60,"Y"
"CB","CBEALERTS","NAMTRADENAME","VARCHAR2",480,"Y"
"CB","CBEALERTS","NAMSHORTCOMPANYNAME","VARCHAR2",480,"Y"
"CB","CBEALERTS","NAMFULLNAME","VARCHAR2",880,"Y"
"CB","CBEALERTS","NAMFIRSTNAME","VARCHAR2",280,"Y"
"CB","CBEALERTS","NAMPATRONYMICNAME","VARCHAR2",280,"Y"
"CB","CBEALERTS","NAMORIGINALLASTNAME","VARCHAR2",280,"Y"
"CB","CBEALERTS","NAMLASTNAME","VARCHAR2",280,"Y"
"CB","CBEALERTS","CODALERTCODE","VARCHAR2",12,"N"
"CB","CBEALERTS","DATALERTINSERTIONDATE","DATE",7,"Y"
"CB","CBEALERTS","CODINITIATORPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBEALERTS","CODINITIATORBRANCHCODE","VARCHAR2",20,"Y"
"CB","CBEALERTS","CODINITIATORUSERCODE","VARCHAR2",32,"Y"
"CB","CBEALERTS","DATINSERTIONEVENTDATE","DATE",7,"N"
"CB","CBEALERTS","FLGDOWNLOADED","NUMBER",22,"N"
"CB","CBEALERTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEALERTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEALERTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEALERTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEALERTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEALERTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEALERTS","UIDALERTID","RAW",16,"N"
"CB","CBEALERTS","UIDEVENTID","RAW",16,"Y"
"CB","CBEARCHIVEITEMS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEARCHIVEITEMS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEARCHIVEITEMS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEARCHIVEITEMS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEARCHIVEITEMS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEARCHIVEITEMS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEARCHIVEITEMS","DATLASTEXECUTIONDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEARCHIVEITEMS","CODACTIONCODE","VARCHAR2",200,"N"
"CB","CBEARCHIVEITEMS","CODFREQUENCYCODE","VARCHAR2",200,"N"
"CB","CBEARCHIVEITEMS","CODMEASURECODE","VARCHAR2",200,"N"
"CB","CBEARCHIVEITEMS","NUMRETENTION","NUMBER",22,"N"
"CB","CBEARCHIVEITEMS","CODARCHIVEITEM","VARCHAR2",200,"N"
"CB","CBEARCHIVINGPROCEDURES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEARCHIVINGPROCEDURES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEARCHIVINGPROCEDURES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEARCHIVINGPROCEDURES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEARCHIVINGPROCEDURES","CODARCHIVEITEM","VARCHAR2",200,"N"
"CB","CBEARCHIVINGPROCEDURES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEARCHIVINGPROCEDURES","NUMORDERNUMBER","NUMBER",22,"N"
"CB","CBEARCHIVINGPROCEDURES","CODPROCEDURECODE","VARCHAR2",200,"N"
"CB","CBEARCHIVINGPROCEDURES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCDATAQUALITYCONFIG","UIDBTCDATAQUALITYCONFIGID","RAW",16,"N"
"CB","CBEBTCDATAQUALITYCONFIG","CODPROVIDERCODE","VARCHAR2",280,"Y"
"CB","CBEBTCDATAQUALITYCONFIG","CODENTITYCODE","VARCHAR2",8,"N"
"CB","CBEBTCDATAQUALITYCONFIG","NAMFIELDNAME","VARCHAR2",120,"N"
"CB","CBEBTCDATAQUALITYCONFIG","CODTYPEVALUECODE","VARCHAR2",40,"N"
"CB","CBEBTCDATAQUALITYCONFIG","FLGTHRESOLDENABLED","NUMBER",22,"N"
"CB","CBEBTCDATAQUALITYCONFIG","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCDATAQUALITYCONFIG","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCDATAQUALITYCONFIG","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCDATAQUALITYCONFIG","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCDATAQUALITYCONFIG","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCDATAQUALITYCONFIG","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCDATAQUALITYCONFIG","NUMTHRESHOLDVALUE","NUMBER",22,"N"
"CB","CBEBTCFLOWEXECUTIONS","NUMRETRYCOUNT","NUMBER",22,"Y"
"CB","CBEBTCFLOWEXECUTIONS","FLOWUIDGUID","VARCHAR2",4000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","UIDBTCFLOWEXECUTIONID","RAW",16,"N"
"CB","CBEBTCFLOWEXECUTIONS","NAMFILENAME","VARCHAR2",280,"Y"
"CB","CBEBTCFLOWEXECUTIONS","NAMFILEPATHNAME","VARCHAR2",4000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODUSERASCODE","VARCHAR2",2000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","DATFILEREFERENCEDATE","DATE",7,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODFILEVERSIONCODE","VARCHAR2",4000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","FLOWUID","RAW",16,"N"
"CB","CBEBTCFLOWEXECUTIONS","DSCFLOWDESC","VARCHAR2",280,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODSTATUSCODE","VARCHAR2",80,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODRESERVEDCODE","VARCHAR2",200,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODNEWPROVIDERCODE","VARCHAR2",32,"Y"
"CB","CBEBTCFLOWEXECUTIONS","FLGSIMULATIONFLAG","VARCHAR2",20,"Y"
"CB","CBEBTCFLOWEXECUTIONS","DATSTARTINGDATE","DATE",7,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODMODALITYCODE","VARCHAR2",4,"Y"
"CB","CBEBTCFLOWEXECUTIONS","DATENDINGDATE","DATE",7,"Y"
"CB","CBEBTCFLOWEXECUTIONS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCFLOWEXECUTIONS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCFLOWEXECUTIONS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCFLOWEXECUTIONS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCFLOWEXECUTIONS","FLGNOTIFICATIONSENT","NUMBER",22,"Y"
"CB","CBEBTCJOBREQUESTS","UIDBTCJOBREQUESTID","RAW",16,"N"
"CB","CBEBTCJOBREQUESTS","DSCMESSAGEDESC","VARCHAR2",4000,"Y"
"CB","CBEBTCJOBREQUESTS","CODJOBREQUESTTYPECODE","VARCHAR2",80,"N"
"CB","CBEBTCJOBREQUESTS","NAMJOBREQUESTNAME","VARCHAR2",64,"Y"
"CB","CBEBTCJOBREQUESTS","CODJOBREQUESTSTATUSCODE","VARCHAR2",36,"N"
"CB","CBEBTCJOBREQUESTS","CODJOBIDCODE","VARCHAR2",200,"Y"
"CB","CBEBTCJOBREQUESTS","CODJOBSTATUSCODE","VARCHAR2",32,"Y"
"CB","CBEBTCJOBREQUESTS","NAMJOBARGUMENTS","VARCHAR2",1000,"Y"
"CB","CBEBTCJOBREQUESTS","NUMJOBEXITCODE","NUMBER",22,"Y"
"CB","CBEBTCJOBREQUESTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCJOBREQUESTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCJOBREQUESTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCJOBREQUESTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCJOBREQUESTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCJOBREQUESTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCJOBREQUESTS","UIDBTCFLOWEXECUTIONID","RAW",16,"N"
"CB","CBEBTCPHASEEXECUTIONS","UIDBTCPHASEEXECUTIONID","RAW",16,"N"
"CB","CBEBTCPHASEEXECUTIONS","UIDBTCFLOWEXECUTIONID","RAW",16,"N"
"CB","CBEBTCPHASEEXECUTIONS","PHASEUID","RAW",16,"N"
"CB","CBEBTCPHASEEXECUTIONS","DSCPHASEDESC","VARCHAR2",280,"N"
"CB","CBEBTCPHASEEXECUTIONS","CODPHASESTAGETYPECODE","VARCHAR2",200,"Y"
"CB","CBEBTCPHASEEXECUTIONS","CODSTATUSCODE","VARCHAR2",80,"N"
"CB","CBEBTCPHASEEXECUTIONS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCPHASEEXECUTIONS","DATENDINGDATE","DATE",7,"Y"
"CB","CBEBTCPHASEEXECUTIONS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCPHASEEXECUTIONS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCPHASEEXECUTIONS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCPHASEEXECUTIONS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCPHASEEXECUTIONS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCPHASEEXECUTIONS","DATSTARTINGDATE","DATE",7,"N"
"CB","CBEBTCSTATISTICDETAILS","NUMSTATISTICVALUENUMBER","NUMBER",22,"Y"
"CB","CBEBTCSTATISTICDETAILS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCSTATISTICDETAILS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBEBTCSTATISTICDETAILS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCSTATISTICDETAILS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCSTATISTICDETAILS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCSTATISTICDETAILS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCSTATISTICDETAILS","UIDBTCSTATISTICDETAILID","RAW",16,"N"
"CB","CBEBTCSTATISTICDETAILS","UIDBTCSTATISTICID","RAW",16,"N"
"CB","CBEBTCSTATISTICDETAILS","CODAGGREGATIONLEVEL1CODE","VARCHAR2",8,"Y"
"CB","CBEBTCSTATISTICDETAILS","CODAGGREGATIONLEVEL2CODE","VARCHAR2",8,"Y"
"CB","CBEBTCSTATISTICS","UIDBTCSTATISTICID","RAW",16,"N"
"CB","CBEBTCSTATISTICS","UIDBTCFLOWEXECUTIONID","RAW",16,"N"
"CB","CBEBTCSTATISTICS","CODSTATISTICTYPECODE","VARCHAR2",8,"N"
"CB","CBEBTCSTATISTICS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBEBTCSTATISTICS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBEBTCSTATISTICS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBEBTCSTATISTICS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBEBTCSTATISTICS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBEBTCSTATISTICS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECBSCOREMESSAGES","UIDSCOREMESSAGEID","RAW",16,"N"
"CB","CBECBSCOREMESSAGES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECBSCOREMESSAGES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECBSCOREMESSAGES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECBSCOREMESSAGES","CODSCOREMESSAGETYPECODE","VARCHAR2",200,"N"
"CB","CBECBSCOREMESSAGES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECBSCOREMESSAGES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECBSCOREMESSAGES","CODCUSTOMCODE","VARCHAR2",40,"N"
"CB","CBECBSCOREMESSAGES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECBSCOREPROFILES","CODUSERCODE","VARCHAR2",32,"Y"
"CB","CBECBSCOREPROFILES","CODCHANNELCODE","VARCHAR2",4,"Y"
"CB","CBECBSCOREPROFILES","CODSUBJECTTYPECODE","VARCHAR2",4,"Y"
"CB","CBECBSCOREPROFILES","TXTCLOBXML","XMLTYPE",2000,"N"
"CB","CBECBSCOREPROFILES","DATSTARTVALIDITYDATE","DATE",7,"N"
"CB","CBECBSCOREPROFILES","DATENDVALIDITYDATE","DATE",7,"N"
"CB","CBECBSCOREPROFILES","CODBRANCHCODE","VARCHAR2",20,"Y"
"CB","CBECBSCOREPROFILES","CODPROVIDERCODE","VARCHAR2",32,"Y"
"CB","CBECBSCOREPROFILES","CODSCORETYPECODE","VARCHAR2",200,"N"
"CB","CBECBSCOREPROFILES","UIDCBSCOREPROFILEID","RAW",16,"N"
"CB","CBECBSCOREPROFILES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECBSCOREPROFILES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECBSCOREPROFILES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECBSCOREPROFILES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECBSCOREPROFILES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECBSCOREPROFILES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECOMPANIES","NAMSHORTCOMPANYNAME","VARCHAR2",480,"Y"
"CB","CBECOMPANIES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECOMPANIES","NAMTRADENAME","VARCHAR2",480,"N"
"CB","CBECOMPANIES","UIDSUBJECTID","RAW",16,"N"
"CB","CBECOMPANIES","DATESTABLISHMENTDATE","DATE",7,"Y"
"CB","CBECOMPANIES","NAMREGISTRATIONPLACE","VARCHAR2",120,"Y"
"CB","CBECOMPANIES","CODECONOMICACTIVITYCODE","VARCHAR2",32,"Y"
"CB","CBECOMPANIES","CODNUMBEROFEMPLOYEESCODE","VARCHAR2",8,"Y"
"CB","CBECOMPANIES","AMNGROSSINCOME","NUMBER",22,"Y"
"CB","CBECOMPANIES","AMNMONTHLYEXPENSES","NUMBER",22,"Y"
"CB","CBECOMPANIES","AMNNETTAXABLEINCOME","NUMBER",22,"Y"
"CB","CBECOMPANIES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECOMPANIES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECOMPANIES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECOMPANIES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECOMPANIES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECOMPANIES","CODLEGALFORMCODE","VARCHAR2",12,"Y"
"CB","CBECOMPANYLINKS","UIDPARENTSUBJECTID","RAW",16,"N"
"CB","CBECOMPANYLINKS","UIDCOMPANYLINKID","RAW",16,"N"
"CB","CBECOMPANYLINKS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECOMPANYLINKS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECOMPANYLINKS","UIDCHILDSUBJECTID","RAW",16,"N"
"CB","CBECOMPANYLINKS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECOMPANYLINKS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECOMPANYLINKS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECOMPANYLINKS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECOMPANYLINKS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBECOMPANYLINKS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBECOMPANYLINKS","FLGCURRENT","NUMBER",22,"N"
"CB","CBECOMPANYLINKS","DATREFERENCEDATE","DATE",7,"N"
"CB","CBECOMPANYLINKS","CODSUBJECTROLECODE","VARCHAR2",4,"N"
"CB","CBECOMPANYLINKS","CODPROVIDERCODE","VARCHAR2",32,"Y"
"CB","CBECONTACTS","UIDCONTACTID","RAW",16,"N"
"CB","CBECONTACTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECONTACTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECONTACTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECONTACTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECONTACTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECONTACTS","FLGCURRENT","NUMBER",22,"N"
"CB","CBECONTACTS","DATREFERENCEDATE","DATE",7,"Y"
"CB","CBECONTACTS","CODCONTACTCODE","VARCHAR2",480,"N"
"CB","CBECONTACTS","CODCONTACTTYPECODE","VARCHAR2",4,"N"
"CB","CBECONTACTS","UIDSUBJECTID","RAW",16,"N"
"CB","CBECONTACTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECONTRACTS","CODUSEROWNERCODE","VARCHAR2",32,"Y"
"CB","CBECONTRACTS","CODCONTRACTCATEGORYCODE","VARCHAR2",4,"N"
"CB","CBECONTRACTS","CODCONTRACTTYPECODE","VARCHAR2",8,"N"
"CB","CBECONTRACTS","DATCONTRACTREQUESTDATE","DATE",7,"Y"
"CB","CBECONTRACTS","DATCONTRACTSTARTDATE","DATE",7,"Y"
"CB","CBECONTRACTS","DATCONTRACTENDPLANNEDDATE","DATE",7,"Y"
"CB","CBECONTRACTS","DATCONTRACTENDACTUALDATE","DATE",7,"Y"
"CB","CBECONTRACTS","FLGONLINESOURCE","NUMBER",22,"N"
"CB","CBECONTRACTS","FLGBATCHSOURCE","NUMBER",22,"N"
"CB","CBECONTRACTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECONTRACTS","UIDCONTRACTID","RAW",16,"N"
"CB","CBECONTRACTS","CODCONTRACTCODE","VARCHAR2",60,"N"
"CB","CBECONTRACTS","CODSOURCEREORGANIZEDCONTRACT","VARCHAR2",60,"Y"
"CB","CBECONTRACTS","CODCHILDREORGANIZEDCONTRACT","VARCHAR2",60,"Y"
"CB","CBECONTRACTS","CODREORGANIZEDCREDITCODE","VARCHAR2",4,"Y"
"CB","CBECONTRACTS","DATREORGANIZEDCREDITDATE","DATE",7,"Y"
"CB","CBECONTRACTS","CODPROVIDERCONTRACTCODE","VARCHAR2",152,"Y"
"CB","CBECONTRACTS","CODPROVIDERAPPLICATIONCODE","VARCHAR2",152,"Y"
"CB","CBECONTRACTS","CODPROVIDEROWNERCODE","VARCHAR2",32,"N"
"CB","CBECONTRACTS","CODBRANCHOWNERCODE","VARCHAR2",20,"Y"
"CB","CBECONTRACTS","DATFIRSTREFERENCEDATE","DATE",7,"N"
"CB","CBECONTRACTS","DATLASTREFERENCEDATE","DATE",7,"N"
"CB","CBECONTRACTS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBECONTRACTS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBECONTRACTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBECONTRACTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBECONTRACTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBECONTRACTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBECONTRACTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","UIDCONTRACTID","RAW",16,"N"
"CB","CBECREDITCARDPREVIOUSMAX","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","NUMOVERDUEPAYMENTSNUMBER","NUMBER",22,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","DATOVERDUEPAYMENTSNUMDATE","DATE",7,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","DATDAYSPASTDUEDATE","DATE",7,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","AMNOUTSTANDINGBALANCEAMOUNT","NUMBER",22,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","DATOUTSTANDINGBALANCEDATE","DATE",7,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","AMNCHARGEDAMOUNT","NUMBER",22,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","DATCHARGEDAMOUNTDATE","DATE",7,"Y"
"CB","CBECREDITCARDPREVIOUSMAX","AMNOVERLIMITAMOUNT","NUMBER",22,"Y"
